label,t_host_s,seq,rms,mad,peak,zcr,crest,mean,band0,band1,band2,band3,centroid,peakfreq,axis
rest_baseline,0.0202,1098,16,12,51,21,318,16368,94,44,18,8,1309,61,z
rest_baseline,0.0600,1099,13,10,33,30,253,16359,62,47,15,8,1561,61,z
rest_baseline,0.1009,1100,11,9,30,41,272,16362,57,43,14,8,1646,61,z
rest_baseline,0.1416,1101,12,9,29,8,241,16363,52,40,12,8,1586,61,z
rest_baseline,0.1827,1102,13,10,37,22,284,16367,60,47,13,7,1473,61,z
rest_baseline,0.2236,1103,15,13,37,26,246,16367,67,53,15,8,1465,61,z
rest_baseline,0.2646,1104,11,9,32,35,290,16366,58,43,14,9,1600,244,z
rest_baseline,0.3055,1105,12,9,38,34,316,16366,52,45,18,8,1718,671,z
rest_baseline,0.3465,1106,13,10,35,24,269,16369,70,47,18,8,1560,61,z
rest_baseline,0.3873,1107,11,9,34,20,309,16365,55,41,14,9,1589,61,z
rest_baseline,0.4284,1108,14,12,41,17,292,16361,68,36,18,10,1589,61,z
rest_baseline,0.4692,1109,18,14,65,19,361,16356,65,27,17,7,1506,61,z
rest_baseline,0.5101,1110,13,10,37,11,284,16360,74,46,16,9,1535,61,z
rest_baseline,0.5509,1111,19,16,49,4,257,16358,67,46,13,9,1485,61,z
rest_baseline,0.5920,1112,14,11,44,30,314,16367,71,45,16,8,1463,61,z
rest_baseline,0.6329,1113,11,9,30,36,272,16369,55,45,17,8,1671,244,z
rest_baseline,0.6739,1114,16,14,55,22,343,16367,84,31,14,10,1426,61,z
rest_baseline,0.7146,1115,15,12,41,8,273,16358,85,30,16,9,1378,61,z
rest_baseline,0.7556,1116,18,15,58,17,322,16349,76,41,11,9,1335,61,z
rest_baseline,0.7965,1117,23,19,54,9,234,16360,71,44,15,10,1495,61,z
rest_baseline,0.8375,1118,16,13,48,25,300,16357,77,38,16,9,1461,61,z
rest_baseline,0.8784,1119,15,12,37,17,246,16360,68,45,15,7,1454,61,z
rest_baseline,0.9194,1120,14,11,36,23,257,16356,69,41,15,8,1456,61,z
rest_baseline,0.9603,1121,11,9,29,34,263,16356,53,33,15,10,1780,854,z
rest_baseline,1.0011,1122,10,8,25,34,250,16357,48,37,11,8,1656,671,z
rest_baseline,1.0421,1123,22,18,60,15,272,16359,101,45,15,8,1227,61,z
rest_baseline,1.0830,1124,29,24,64,3,220,16346,146,34,15,8,1003,61,z
rest_baseline,1.1239,1125,18,15,44,16,244,16343,82,38,17,9,1457,61,z
rest_baseline,1.1649,1126,25,21,64,22,256,16350,131,65,13,7,1108,61,z
rest_baseline,1.2058,1127,18,15,43,16,238,16344,93,47,15,8,1284,61,z
rest_baseline,1.2466,1128,18,15,50,20,277,16349,72,52,14,8,1415,61,z
rest_baseline,1.2875,1129,11,9,31,36,281,16356,61,35,15,8,1544,183,z
rest_baseline,1.3286,1130,13,11,37,23,284,16355,71,44,14,9,1496,366,z
rest_baseline,1.3694,1131,17,15,42,3,247,16351,82,37,15,8,1403,61,z
rest_baseline,1.4102,1132,20,16,46,8,230,16353,91,37,15,8,1298,61,z
rest_baseline,1.4513,1133,13,10,34,22,261,16350,71,40,14,9,1463,61,z
rest_baseline,1.4923,1134,13,11,35,34,269,16344,67,44,12,8,1482,183,z
rest_baseline,1.5330,1135,11,8,33,32,300,16349,66,35,17,9,1574,122,z
rest_baseline,1.5740,1136,13,11,36,28,276,16350,66,46,13,7,1454,61,z
rest_baseline,1.6150,1137,13,10,36,10,276,16351,72,47,14,9,1470,122,z
rest_baseline,1.6559,1138,15,12,38,24,253,16350,56,57,18,8,1573,61,z
rest_baseline,1.6968,1139,11,8,44,22,400,16355,73,35,15,9,1536,366,z
rest_baseline,1.7376,1140,12,9,37,29,308,16357,65,48,15,8,1459,366,z
rest_baseline,1.7786,1141,13,10,33,27,253,16359,60,40,16,8,1573,366,z
rest_baseline,1.8195,1142,14,11,45,34,321,16357,76,59,18,8,1495,61,z
rest_baseline,1.8604,1143,16,14,34,13,212,16353,87,39,13,7,1227,61,z
rest_baseline,1.9015,1144,13,10,38,25,292,16350,66,42,12,7,1458,305,z
rest_baseline,1.9423,1145,9,7,23,35,255,16349,46,38,13,10,1772,732,z
rest_baseline,1.9833,1146,13,10,38,32,292,16347,74,50,15,9,1465,610,z
rest_baseline,2.0240,1147,14,11,35,6,250,16351,65,44,15,8,1500,61,z
rest_baseline,2.0650,1148,11,8,33,33,300,16352,56,40,17,8,1634,61,z
rest_baseline,2.1060,1149,13,10,34,18,261,16353,66,57,15,8,1508,61,z
rest_baseline,2.1468,1150,22,18,56,8,254,16355,68,48,15,9,1429,61,z
rest_baseline,2.1878,1151,23,18,69,16,300,16350,79,43,14,6,1280,61,z
rest_baseline,2.2288,1152,10,8,33,37,330,16347,57,44,15,9,1693,305,z
rest_baseline,2.2695,1153,17,14,41,5,241,16346,62,46,17,8,1561,61,z
rest_baseline,2.3105,1154,19,17,42,9,221,16348,67,41,13,8,1398,61,z
rest_baseline,2.3515,1155,13,11,35,28,269,16356,69,38,13,8,1449,61,z
rest_baseline,2.3924,1156,26,22,56,4,215,16355,112,41,15,8,1115,61,z
rest_baseline,2.4333,1157,11,9,36,11,327,16351,45,38,16,10,1789,61,z
rest_baseline,2.4743,1158,16,13,51,14,318,16348,91,41,13,8,1263,61,z
rest_baseline,2.5153,1159,14,12,47,23,335,16344,84,34,12,9,1368,244,z
rest_baseline,2.5560,1160,20,17,58,7,290,16346,97,49,15,7,1233,61,z
rest_baseline,2.5969,1161,13,10,32,5,246,16346,66,34,16,9,1547,61,z
rest_baseline,2.6379,1162,22,19,51,6,231,16348,74,46,13,9,1389,61,z
rest_baseline,2.6789,1163,13,11,33,24,253,16342,66,49,13,8,1475,366,z
rest_baseline,2.7198,1164,13,11,29,5,223,16338,67,37,12,10,1512,61,z
rest_baseline,2.7606,1165,21,17,51,7,242,16343,84,45,14,7,1372,61,z
rest_baseline,2.8015,1166,16,13,36,14,225,16357,66,34,14,8,1457,61,z
rest_baseline,2.8426,1167,12,10,32,17,266,16355,69,37,13,6,1357,122,z
rest_baseline,2.8835,1168,13,11,31,23,238,16352,63,41,13,10,1560,61,z
rest_baseline,2.9243,1169,17,14,42,3,247,16351,83,29,14,9,1362,61,z
rest_baseline,2.9651,1170,13,10,39,3,300,16346,54,32,16,7,1633,61,z
rest_baseline,3.0063,1171,12,10,33,30,275,16342,51,44,14,6,1540,488,z
rest_baseline,3.0470,1172,12,9,36,26,300,16344,52,33,20,9,1779,61,z
rest_baseline,3.0880,1173,14,11,43,22,307,16333,66,45,17,7,1480,61,z
rest_baseline,3.1290,1174,17,14,47,27,276,16344,69,46,14,9,1490,61,z
rest_baseline,3.1699,1175,15,12,34,15,226,16353,55,47,14,9,1612,61,z
rest_baseline,3.2108,1176,12,10,35,27,291,16350,74,32,15,9,1466,61,z
rest_baseline,3.2518,1177,22,19,43,13,195,16345,92,42,13,10,1319,61,z
rest_baseline,3.2926,1178,23,20,53,11,230,16349,82,36,18,8,1393,61,z
rest_baseline,3.3335,1179,20,16,55,17,275,16345,93,54,16,8,1336,61,z
rest_baseline,3.3745,1180,16,13,43,17,268,16337,78,47,16,9,1424,61,z
rest_baseline,3.4154,1181,16,13,45,18,281,16347,78,37,16,8,1438,61,z
rest_baseline,3.4564,1182,13,10,35,34,269,16349,62,49,16,8,1569,916,z
rest_baseline,3.4973,1183,13,10,30,27,230,16342,71,26,15,8,1439,244,z
rest_baseline,3.5383,1184,18,13,57,18,316,16347,88,39,16,7,1299,122,z
rest_baseline,3.5789,1185,11,9,26,12,236,16351,44,52,16,9,1739,61,z
rest_baseline,3.6199,1186,23,19,51,6,221,16353,89,36,17,7,1321,61,z
rest_baseline,3.6609,1187,20,17,51,14,255,16348,65,48,16,9,1539,61,z
rest_baseline,3.7018,1188,19,16,46,14,242,16339,65,52,16,9,1506,61,z
rest_baseline,3.7428,1189,13,10,35,21,269,16337,68,44,15,9,1487,61,z
rest_baseline,3.7836,1190,13,11,34,11,261,16338,52,45,15,9,1627,61,z
rest_baseline,3.8245,1191,13,11,33,18,253,16342,68,32,15,7,1425,61,z
rest_baseline,3.8656,1192,14,12,35,31,250,16345,63,58,15,8,1548,1343,z
rest_baseline,3.9064,1193,15,12,36,20,240,16349,81,38,14,8,1410,61,z
rest_baseline,3.9474,1194,12,10,34,20,283,16348,62,38,17,9,1643,488,z
rest_baseline,3.9882,1195,11,9,29,19,263,16341,58,34,16,9,1655,122,z
rest_baseline,4.0291,1196,12,10,32,10,266,16353,69,32,15,8,1515,793,z
rest_baseline,4.0701,1197,15,12,47,27,313,16345,96,46,13,9,1340,549,z
rest_baseline,4.1109,1198,20,16,53,19,265,16340,67,47,13,6,1422,61,z
rest_baseline,4.1518,1199,15,12,38,22,253,16339,58,35,15,8,1599,61,z
rest_baseline,4.1928,1200,15,13,36,20,240,16339,59,55,15,8,1535,61,z
rest_baseline,4.2336,1201,13,10,53,10,407,16346,63,35,14,9,1507,61,z
rest_baseline,4.2746,1202,14,11,39,19,278,16348,80,40,19,9,1438,61,z
rest_baseline,4.3154,1203,26,23,61,5,234,16348,70,39,14,8,1366,61,z
rest_baseline,4.3564,1204,21,18,54,9,257,16353,71,53,16,8,1464,61,z
rest_baseline,4.3973,1205,18,14,46,4,255,16358,86,34,17,8,1311,61,z
rest_baseline,4.4383,1206,27,23,60,7,222,16352,116,47,16,9,1218,61,z
rest_baseline,4.4791,1207,17,14,46,16,270,16341,67,40,15,8,1477,61,z
rest_baseline,4.5201,1208,18,14,64,23,355,16340,69,40,18,8,1482,61,z
rest_baseline,4.5610,1209,23,19,58,11,252,16344,86,42,15,7,1275,61,z
rest_baseline,4.6019,1210,24,20,63,8,262,16353,108,35,14,9,1176,61,z
rest_baseline,4.6428,1211,15,13,42,20,280,16344,64,39,17,8,1517,61,z
rest_baseline,4.6838,1212,15,12,45,28,300,16342,71,40,17,8,1511,61,z
rest_baseline,4.7248,1213,20,17,52,12,260,16345,103,44,16,10,1337,61,z
rest_baseline,4.7657,1214,12,10,38,35,316,16345,69,42,15,8,1536,549,z
rest_baseline,4.8065,1215,16,12,45,32,281,16347,87,45,17,9,1418,61,z
rest_baseline,4.8475,1216,21,18,44,9,209,16336,105,44,13,10,1254,61,z
rest_baseline,4.8883,1217,12,9,35,27,291,16335,54,35,15,8,1657,61,z
rest_baseline,4.9293,1218,14,11,39,8,278,16338,75,33,14,9,1523,916,z
rest_baseline,4.9701,1219,14,11,35,25,250,16335,72,43,18,8,1473,61,z
rest_baseline,5.0109,1220,12,9,29,6,241,16338,67,39,17,9,1585,671,z
rest_baseline,5.0519,1221,16,13,46,15,287,16343,77,46,13,9,1412,61,z
rest_baseline,5.0930,1222,21,17,55,14,261,16347,89,44,13,10,1378,61,z
rest_baseline,5.1339,1223,20,17,56,11,280,16353,87,44,17,10,1362,61,z
rest_baseline,5.1746,1224,17,14,42,9,247,16351,95,33,13,9,1309,61,z
rest_baseline,5.2155,1225,31,28,59,7,190,16344,99,37,14,9,1218,61,z
rest_baseline,5.2566,1226,32,27,70,12,218,16339,99,29,15,10,1224,61,z
rest_baseline,5.2975,1227,15,12,37,12,246,16334,70,56,13,7,1429,671,z
rest_baseline,5.3384,1228,11,9,45,38,409,16335,68,48,16,8,1523,366,z
rest_baseline,5.3793,1229,12,10,34,20,283,16341,65,36,17,9,1540,61,z
rest_baseline,5.4202,1230,17,15,43,18,252,16339,87,38,13,8,1301,61,z
rest_baseline,5.4611,1231,17,14,46,10,270,16343,78,37,14,9,1409,61,z
rest_baseline,5.5020,1232,15,12,40,20,266,16349,62,35,18,8,1568,61,z
rest_baseline,5.5428,1233,22,19,51,7,231,16353,83,45,17,8,1363,61,z
rest_baseline,5.5839,1234,17,14,47,22,276,16356,79,40,14,9,1460,61,z
rest_baseline,5.6248,1235,27,24,54,4,200,16351,105,44,15,7,1174,61,z
rest_baseline,5.6657,1236,17,14,45,22,264,16342,90,45,17,7,1326,61,z
rest_baseline,5.7067,1237,13,10,41,38,315,16339,56,41,15,9,1654,366,z
rest_baseline,5.7475,1238,14,11,35,22,250,16345,51,32,14,8,1665,61,z
rest_baseline,5.7884,1239,11,9,27,15,245,16348,58,42,12,9,1622,916,z
rest_baseline,5.8294,1240,13,11,37,28,284,16356,59,34,16,11,1703,61,z
rest_baseline,5.8701,1241,18,15,42,9,233,16348,74,51,13,8,1380,61,z
rest_baseline,5.9113,1242,14,10,48,31,342,16345,65,50,17,8,1575,793,z
rest_baseline,5.9520,1243,17,14,38,14,223,16342,87,48,13,7,1234,61,z
rest_baseline,5.9929,1244,11,9,31,30,281,16347,57,40,13,8,1557,61,z
rest_baseline,6.0338,1245,12,9,49,18,408,16348,49,26,14,8,1692,61,z
rest_baseline,6.0748,1246,19,15,53,12,278,16350,66,30,14,8,1444,61,z
rest_baseline,6.1156,1247,18,16,42,13,233,16350,95,36,13,8,1248,61,z
rest_baseline,6.1565,1248,10,8,24,10,240,16346,49,41,12,7,1639,916,z
rest_baseline,6.1974,1249,19,16,53,3,278,16351,97,40,14,9,1283,61,z
rest_baseline,6.2385,1250,14,11,40,32,285,16352,62,42,18,7,1563,549,z
rest_baseline,6.2793,1251,16,13,52,23,325,16356,64,50,15,9,1491,61,z
rest_baseline,6.3201,1252,23,19,54,9,234,16349,94,38,15,8,1311,61,z
rest_baseline,6.3612,1253,15,12,45,21,300,16349,70,46,16,9,1547,61,z
rest_baseline,6.4020,1254,17,14,40,22,235,16349,82,35,16,9,1409,61,z
rest_baseline,6.4429,1255,10,8,33,35,330,16345,49,44,17,8,1758,854,z
rest_baseline,6.4838,1256,17,14,43,11,252,16335,87,40,16,9,1358,61,z
rest_baseline,6.5248,1257,21,18,40,12,190,16342,90,50,17,8,1327,61,z
rest_baseline,6.5656,1258,18,15,50,21,277,16349,72,50,13,9,1431,61,z
rest_baseline,6.6067,1259,14,11,40,30,285,16349,77,39,16,10,1541,61,z
rest_baseline,6.6474,1260,13,10,41,8,315,16346,70,42,13,8,1441,61,z
rest_baseline,6.6884,1261,12,10,35,22,291,16345,70,34,14,8,1520,61,z
rest_baseline,6.7294,1262,12,10,32,28,266,16345,70,30,15,10,1555,61,z
rest_baseline,6.7702,1263,15,12,38,34,253,16347,62,46,18,9,1609,61,z
rest_baseline,6.8110,1264,13,11,39,16,300,16348,70,55,17,7,1443,61,z
rest_baseline,6.8520,1265,13,11,34,15,261,16341,72,42,17,7,1452,61,z
rest_baseline,6.8929,1266,14,11,44,23,314,16339,65,46,14,9,1504,61,z
rest_baseline,6.9338,1267,14,11,41,16,292,16341,63,47,15,9,1537,61,z
rest_baseline,6.9748,1268,11,9,31,37,281,16344,54,41,14,9,1611,305,z
rest_baseline,7.0157,1269,15,12,36,22,240,16339,66,36,13,9,1517,61,z
rest_baseline,7.0565,1270,14,11,36,27,257,16345,75,35,13,8,1419,61,z
rest_baseline,7.0974,1271,15,12,44,12,293,16346,57,50,17,9,1627,61,z
rest_baseline,7.1383,1272,12,9,32,13,266,16351,71,43,16,7,1419,183,z
rest_baseline,7.1793,1273,13,10,29,10,223,16351,61,36,17,7,1599,427,z
rest_baseline,7.2201,1274,18,15,49,10,272,16346,56,60,15,8,1506,61,z
rest_baseline,7.2610,1275,17,15,47,16,276,16345,84,30,14,7,1313,61,z
rest_baseline,7.3019,1276,25,21,62,9,248,16340,90,52,16,8,1265,61,z
rest_baseline,7.3429,1277,24,20,55,12,229,16354,73,33,15,9,1406,61,z
rest_baseline,7.3838,1278,13,10,46,24,353,16350,57,52,14,8,1608,61,z
rest_baseline,7.4248,1279,16,12,40,19,250,16340,107,36,17,7,1209,61,z
rest_baseline,7.4655,1280,14,11,44,12,314,16343,70,34,13,9,1489,61,z
rest_baseline,7.5067,1281,18,15,41,19,227,16339,82,34,16,11,1487,61,z
rest_baseline,7.5474,1282,14,11,39,13,278,16343,71,39,16,8,1516,61,z
rest_baseline,7.5884,1283,17,14,46,13,270,16336,73,36,14,8,1393,61,z
rest_baseline,7.6294,1284,17,14,43,17,252,16342,72,48,13,10,1489,61,z
rest_baseline,7.6702,1285,12,9,31,31,258,16344,57,34,17,9,1652,61,z
rest_baseline,7.7110,1286,17,14,49,8,288,16346,96,33,16,8,1281,61,z
rest_baseline,7.7522,1287,13,10,48,24,369,16339,54,30,15,9,1663,244,z
rest_baseline,7.7929,1288,11,9,38,23,345,16344,57,35,13,9,1586,244,z
rest_baseline,7.8338,1289,11,9,30,33,272,16337,60,42,16,9,1632,549,z
rest_baseline,7.8746,1290,12,9,35,34,291,16340,57,38,16,8,1562,61,z
rest_baseline,7.9158,1291,15,11,41,31,273,16339,79,38,16,9,1439,366,z
rest_baseline,7.9566,1292,14,11,46,19,328,16343,69,41,17,8,1488,61,z
rest_baseline,7.9975,1293,13,11,42,14,323,16343,60,31,14,9,1599,61,z
rest_baseline,8.0384,1294,12,10,30,22,250,16342,61,37,14,7,1481,61,z
rest_baseline,8.0793,1295,17,14,37,6,217,16346,93,36,13,9,1265,61,z
rest_baseline,8.1203,1296,16,12,42,24,262,16339,89,43,14,8,1308,61,z
rest_baseline,8.1613,1297,12,10,33,30,275,16347,67,36,14,10,1617,610,z
rest_baseline,8.2020,1298,18,15,39,8,216,16348,110,36,16,8,1262,61,z
rest_baseline,8.2429,1299,15,12,39,9,260,16348,83,32,15,7,1292,61,z
rest_baseline,8.2839,1300,17,13,45,25,264,16344,77,42,13,8,1354,61,z
rest_baseline,8.3249,1301,14,11,37,29,264,16339,70,33,19,7,1447,244,z
rest_baseline,8.3657,1302,16,13,39,10,243,16341,83,41,15,8,1337,61,z
rest_baseline,8.4068,1303,12,10,39,15,325,16341,59,45,14,9,1588,610,z
rest_baseline,8.4475,1304,15,12,49,10,326,16341,77,41,15,9,1389,61,z
rest_baseline,8.4885,1305,12,9,30,25,250,16342,57,28,15,10,1651,61,z
rest_baseline,8.5294,1306,12,10,33,32,275,16340,58,54,17,7,1526,61,z
rest_baseline,8.5703,1307,16,13,37,12,231,16343,79,35,13,9,1431,61,z
rest_baseline,8.6113,1308,11,9,34,20,309,16341,52,41,15,7,1619,244,z
rest_baseline,8.6522,1309,12,9,38,29,316,16342,53,41,14,8,1647,183,z
rest_baseline,8.6932,1310,14,11,37,11,264,16343,58,40,13,6,1461,183,z
rest_baseline,8.7340,1311,13,11,31,33,238,16339,80,38,18,8,1423,122,z
rest_baseline,8.7749,1312,15,12,48,30,320,16344,85,46,13,8,1296,61,z
rest_baseline,8.8158,1313,11,9,31,33,281,16345,49,37,16,9,1757,183,z
rest_baseline,8.8567,1314,12,9,31,26,258,16339,63,40,15,9,1587,122,z
rest_baseline,8.8977,1315,14,11,41,20,292,16339,68,36,13,10,1558,61,z
rest_baseline,8.9385,1316,13,11,36,12,276,16343,70,39,17,8,1487,61,z
rest_baseline,8.9795,1317,17,13,60,28,352,16342,88,52,15,8,1360,854,z
rest_baseline,9.0203,1318,22,19,46,3,209,16348,82,35,15,9,1326,61,z
rest_baseline,9.0612,1319,12,9,34,16,283,16348,71,37,15,8,1447,61,z
rest_baseline,9.1023,1320,13,10,40,24,307,16339,72,42,14,10,1529,916,z
rest_baseline,9.1430,1321,12,10,29,14,241,16346,63,39,17,9,1592,61,z
rest_baseline,9.1840,1322,12,10,31,25,258,16347,69,42,15,7,1491,122,z
rest_baseline,9.2249,1323,14,11,42,10,300,16346,56,38,14,9,1633,61,z
rest_baseline,9.2659,1324,14,11,33,32,235,16347,87,30,16,10,1482,61,z
rest_baseline,9.3067,1325,17,13,40,25,235,16349,74,45,16,9,1479,61,z
rest_baseline,9.3477,1326,13,11,42,14,323,16348,72,27,12,8,1370,61,z
rest_baseline,9.3885,1327,15,12,40,26,266,16342,93,42,16,9,1376,61,z
rest_baseline,9.4294,1328,14,11,39,10,278,16343,72,28,14,8,1449,61,z
rest_baseline,9.4705,1329,15,12,48,27,320,16344,87,53,14,10,1461,610,z
rest_baseline,9.5113,1330,16,13,37,22,231,16356,78,38,14,10,1455,61,z
rest_baseline,9.5522,1331,18,14,47,9,261,16351,70,36,15,7,1467,488,z
rest_baseline,9.5929,1332,22,18,49,5,222,16348,82,38,17,9,1384,61,z
rest_baseline,9.6340,1333,16,12,49,15,306,16348,101,46,15,8,1290,61,z
rest_baseline,9.6748,1334,15,12,40,21,266,16344,66,43,14,8,1512,61,z
rest_baseline,9.7158,1335,16,13,42,15,262,16348,69,38,15,8,1511,61,z
rest_baseline,9.7565,1336,12,9,33,34,275,16342,64,40,12,7,1421,61,z
rest_baseline,9.7977,1337,13,11,36,29,276,16340,79,38,14,7,1393,183,z
rest_baseline,9.8384,1338,13,10,36,35,276,16344,51,42,15,8,1689,61,z
rest_baseline,9.8793,1339,11,9,31,35,281,16339,59,50,12,9,1620,61,z
rest_baseline,9.9202,1340,12,9,29,6,241,16346,61,42,14,8,1553,183,z
rest_baseline,9.9612,1341,11,9,29,13,263,16346,58,43,14,10,1566,61,z
rest_baseline,10.0020,1342,10,8,30,32,300,16342,37,32,15,8,1893,244,z
rest_baseline,10.0429,1343,14,11,42,22,300,16339,71,43,15,9,1478,61,z
rest_baseline,10.0839,1344,16,13,39,9,243,16348,83,52,18,10,1445,61,z
rest_baseline,10.1248,1345,16,13,42,9,262,16351,81,39,14,10,1439,61,z
rest_baseline,10.1657,1346,19,15,57,16,300,16342,82,29,16,8,1295,61,z
rest_baseline,10.2067,1347,15,13,37,23,246,16350,86,34,14,8,1323,61,z
rest_baseline,10.2475,1348,13,10,35,38,269,16342,59,53,14,9,1601,61,z
rest_baseline,10.2884,1349,11,8,38,31,345,16345,51,35,14,9,1756,427,z
rest_baseline,10.3293,1350,13,11,39,19,300,16341,57,31,17,9,1648,61,z
rest_baseline,10.3703,1351,13,10,34,15,261,16341,59,46,13,9,1534,61,z
rest_baseline,10.4112,1352,12,9,33,26,275,16342,67,32,13,9,1486,122,z
rest_baseline,10.4520,1353,18,15,43,16,238,16342,74,46,16,8,1422,61,z
rest_baseline,10.4929,1354,15,12,40,30,266,16335,71,47,16,8,1478,61,z
rest_baseline,10.5338,1355,14,10,39,9,278,16338,72,46,19,7,1459,61,z
rest_baseline,10.5748,1356,15,13,40,23,266,16340,90,37,15,8,1343,610,z
rest_baseline,10.6155,1357,11,9,31,8,281,16338,65,42,15,8,1537,305,z
rest_baseline,10.6566,1358,13,11,28,25,215,16342,62,40,17,8,1527,61,z
rest_baseline,10.6975,1359,11,9,29,29,263,16339,73,20,16,8,1404,122,z
rest_baseline,10.7383,1360,12,9,34,17,283,16336,59,29,16,9,1609,61,z
rest_baseline,10.7794,1361,20,17,55,21,275,16337,78,54,17,10,1455,61,z
rest_baseline,10.8202,1362,13,10,40,30,307,16342,66,38,14,8,1471,61,z
rest_baseline,10.8613,1363,14,12,33,25,235,16339,56,40,12,8,1571,488,z
rest_baseline,10.9020,1364,13,11,37,6,284,16338,69,43,13,8,1504,183,z
rest_baseline,10.9428,1365,14,12,37,4,264,16338,58,43,16,8,1584,61,z
rest_baseline,10.9839,1366,12,10,29,15,241,16346,64,41,15,8,1499,122,z
rest_baseline,11.0249,1367,13,10,43,30,330,16342,68,36,13,10,1529,61,z
rest_baseline,11.0657,1368,11,9,30,32,272,16340,58,30,12,8,1542,122,z
rest_baseline,11.1066,1369,14,11,39,14,278,16348,63,41,16,9,1559,61,z
rest_baseline,11.1475,1370,12,9,33,37,275,16349,69,52,17,9,1542,122,z
rest_baseline,11.1885,1371,11,9,30,37,272,16349,50,50,13,9,1623,1465,z
rest_baseline,11.2293,1372,19,16,40,14,210,16337,91,39,16,7,1267,61,z
rest_baseline,11.2703,1373,20,17,45,16,225,16337,81,52,13,9,1374,61,z
rest_baseline,11.3112,1374,16,13,38,22,237,16349,78,32,15,9,1462,61,z
rest_baseline,11.3521,1375,12,9,44,33,366,16350,73,47,18,9,1520,122,z
rest_baseline,11.3929,1376,12,9,33,32,275,16347,70,39,12,7,1410,977,z
rest_baseline,11.4339,1377,15,12,39,23,260,16348,69,50,16,10,1519,61,z
rest_baseline,11.4748,1378,13,10,29,19,223,16341,67,39,16,9,1598,61,z
rest_baseline,11.5158,1379,14,11,44,15,314,16336,71,41,15,10,1541,61,z
rest_baseline,11.5565,1380,29,25,56,4,193,16343,101,41,13,9,1185,61,z
rest_baseline,11.5975,1381,13,10,41,13,315,16351,82,44,15,9,1429,61,z
rest_baseline,11.6386,1382,24,20,51,14,212,16348,101,45,16,9,1276,61,z
rest_baseline,11.6793,1383,17,15,40,16,235,16340,69,41,14,8,1394,61,z
rest_baseline,11.7203,1384,22,19,51,2,231,16338,116,33,16,10,1207,61,z
rest_baseline,11.7612,1385,16,13,54,18,337,16340,73,50,13,9,1422,61,z
rest_baseline,11.8021,1386,18,15,40,17,222,16347,73,49,15,7,1389,61,z
rest_baseline,11.8429,1387,15,12,44,7,293,16353,50,36,13,8,1573,61,z
rest_baseline,11.8839,1388,20,17,46,10,230,16355,73,40,13,9,1353,61,z
rest_baseline,11.9248,1389,21,18,50,13,238,16340,74,39,16,9,1489,61,z
rest_baseline,11.9657,1390,20,16,54,11,270,16336,90,41,16,8,1368,61,z
rest_baseline,12.0067,1391,13,11,32,21,246,16343,59,47,15,9,1582,61,z
rest_baseline,12.0476,1392,16,13,39,10,243,16348,75,39,14,7,1357,61,z
rest_baseline,12.0886,1393,17,14,45,28,264,16354,82,43,16,9,1423,61,z
rest_baseline,12.1294,1394,16,13,47,18,293,16345,76,43,16,7,1417,61,z
rest_baseline,12.1704,1395,16,13,46,17,287,16343,76,42,12,10,1392,61,z
rest_baseline,12.2112,1396,11,9,26,34,236,16340,62,30,15,7,1499,61,z
rest_baseline,12.2522,1397,15,12,46,16,306,16348,67,42,15,10,1544,61,z
rest_baseline,12.2930,1398,18,15,42,21,233,16350,98,46,14,7,1258,61,z
rest_baseline,12.3339,1399,16,14,44,6,275,16355,84,38,17,9,1413,61,z
rest_baseline,12.3749,1400,12,9,36,26,300,16350,43,39,15,8,1711,244,z
rest_baseline,12.4158,1401,16,13,37,18,231,16344,80,38,16,8,1385,61,z
rest_baseline,12.4568,1402,15,12,33,21,220,16347,71,39,17,8,1490,61,z
rest_baseline,12.4977,1403,15,12,38,18,253,16349,81,48,18,9,1452,183,z
rest_baseline,12.5385,1404,13,11,37,34,284,16350,65,45,17,8,1514,61,z
rest_baseline,12.5794,1405,16,13,39,8,243,16353,94,35,13,9,1283,61,z
rest_baseline,12.6205,1406,15,12,37,22,246,16350,77,33,15,8,1365,183,z
rest_baseline,12.6613,1407,10,8,31,17,310,16346,56,37,14,8,1643,549,z
rest_baseline,12.7023,1408,12,10,35,30,291,16345,67,30,15,8,1514,61,z
rest_baseline,12.7432,1409,15,12,46,21,306,16344,62,32,16,8,1459,61,z
rest_baseline,12.7841,1410,21,18,46,9,219,16353,75,44,16,10,1451,61,z
rest_baseline,12.8251,1411,18,14,44,22,244,16356,72,55,13,9,1416,61,z
rest_baseline,12.8659,1412,18,15,57,11,316,16359,70,37,13,8,1430,61,z
rest_baseline,12.9068,1413,18,16,43,13,238,16352,86,49,15,8,1339,61,z
rest_baseline,12.9477,1414,17,15,44,6,258,16346,78,39,19,8,1401,61,z
rest_baseline,12.9887,1415,13,11,36,25,276,16344,67,32,16,9,1564,61,z
rest_baseline,13.0296,1416,14,11,39,10,278,16346,83,38,13,8,1320,61,z
rest_baseline,13.0704,1417,16,13,47,20,293,16356,84,34,15,8,1345,61,z
rest_baseline,13.1113,1418,11,9,28,29,254,16352,52,40,13,9,1668,61,z
rest_baseline,13.1524,1419,13,10,33,33,253,16349,68,44,17,10,1609,61,z
rest_baseline,13.1932,1420,11,9,27,19,245,16353,48,49,14,9,1682,366,z
rest_baseline,13.2341,1421,11,9,30,32,272,16347,53,47,17,10,1755,61,z
